210.0239701,313.2331791,0
208.2705279,308.3399298,0
206.4945092,308.2763811,0
207.0488879,316.3470651,0
208.7948046,322.8502146,0
210.5482468,327.743464,0
212.3092146,331.0268131,0
214.0551313,337.5299627,0
215.816099,340.8133118,0
217.8655443,345.7171526,0
219.9149897,350.6209934,0
222.2679637,353.9255254,0
223.7404538,355.5883829,0
225.5164725,355.6519315,0
227.0115391,352.4850884,0
227.9296505,346.0772618,0
227.982329,334.8079603,0
227.1319472,326.7266849,0
226.2815653,318.6454094,0
224.8391772,310.5429511,0
223.6927922,302.4510842,0
222.8424104,294.3698088,0
221.6960254,286.2779419,0
220.8456436,278.1966665,0
219.7067841,268.4948994,0
218.5528736,262.0129327,0
217.087909,258.740175,0
214.7198841,258.6554434,0
212.6478622,258.5813033,0
210.879369,256.9078544,0
214.4314064,257.0349518,0
216.2224762,253.8787,0
215.3645688,247.4073248,0
214.5066615,240.9359496,0
213.3602765,232.8440827,0
212.221417,223.1423156,0
211.6670383,215.0716316,0
212.4948436,227.9826077,0
214.2181838,239.3154579,0
215.9415241,250.6483082,0
216.7919059,258.7295836,0
218.2568705,262.0023413,0
220.9133731,263.7075645,0
222.9778694,265.3916049,0
224.4578851,265.4445621,0
226.2339038,265.5081108,0
227.9948715,268.7914599,0
228.8452534,276.8727354,0
229.9841128,286.5745025,0
231.1229723,296.2762696,0
232.5352584,310.8183288,0
234.2585986,322.151179,0
235.4049836,330.2430459,0
237.1132728,344.7956965,0
236.2628909,336.7144211,0
233.9625955,322.1405875,0
233.1122136,314.0593121,0
231.9808796,302.7476448,0
230.8420202,293.0458777,0
228.8302024,280.0925358,0
227.987346,270.4013602,0
229.7708902,268.8550086,0
231.546909,268.9185573,0
229.4748871,268.8444172,0
227.4028653,268.7702771,0
226.2790568,255.8487095,0
225.7322036,246.1681253,0
224.8893472,236.4769497,0
224.9420258,225.2076481,0
225.8450861,222.0196221,0
227.6361559,218.8633703,0
230.2926585,220.5685936,0
233.5261163,225.5148002,0
236.44852,233.6702157,0
237.0028987,241.7408997,0
237.5422264,253.0313841,0
239.2806176,261.1444339,0
240.4420536,266.0165004,0
242.1804448,274.1295501,0
243.9338871,279.0227995,0
245.9833324,283.9266403,0
248.0327777,288.8304811,0
249.4902168,293.713139,0
247.4407715,288.8092982,0
245.9758069,285.5365405,0
243.3418808,279.0016166,0
241.299961,272.4878756,0
239.8500474,265.9953175,0
238.4076593,257.8928591,0
237.5723284,246.5917833,0
237.6174815,236.932382,0
238.5431183,228.9146552,0
239.1652266,222.4962372,0
241.1996209,230.6198785,0
243.2189643,241.9633201,0
244.94983,251.6862701,0
246.3922181,259.7887285,0
247.8270807,269.501087,0
248.654886,282.4120631,0
248.6774625,277.5823625,0
248.4266124,267.9123697,0
247.2877529,258.2106026,0
247.0369028,248.5406098,0
246.186521,240.4593344,0
246.2241485,232.4098333,0
246.2542505,225.9702325,0
246.5803556,219.541223,0
248.6373265,222.8351636,0
250.0872401,229.3277217,0
251.2411506,235.8096884,0
252.6910642,242.3022465,0
254.1334523,250.4047048,0
255.2873627,256.8866715,0
256.4412732,263.3686382,0
258.1721389,273.0915882,0
259.6070015,282.8039467,0
261.0719661,286.0767044,0
261.922348,294.1579798,0
261.8847204,302.2074809,0
262.2258766,292.5586711,0
262.2710296,282.8992697,0
262.3011316,276.4596689,0
262.3312336,270.020068,0
262.3839121,258.7507665,0
261.8295334,250.6800825,0
260.6831484,242.5882156,0
258.9297062,237.6949663,0
257.1837895,231.1918167,0
255.3927198,234.3480685,0
254.4821339,239.1459948,0
256.5842578,232.780534,0
258.6939071,224.8051731,0
260.765929,224.8793132,0
263.1113774,229.7937455,0
264.8497687,237.9067953,0
266.2921568,246.0092536,0
268.0230225,255.7322036,0
269.7689392,262.2353531,0
271.2038018,271.9477117,0
272.6386644,281.6600702,0
274.0810525,289.7625286,0
276.1003958,301.1059702,0
275.8344947,294.6557779,0
275.8871732,283.3864764,0
276.2358548,272.1277663,0
276.2810079,262.468365,0
275.7191036,256.0075812,0
274.2767155,247.9051229,0
273.1303306,239.813256,0
271.3844138,233.3101065,0
270.2305034,226.8281398,0
269.312392,233.2359663,0
268.4018061,238.0338926,0
268.7128602,234.8246837,0
270.5265065,226.8387313,0
271.4220414,225.2606054,0
272.9246335,220.483862,0
275.8545627,227.0293773,0
278.4659123,238.3940019,0
280.8038352,244.9183344,0
281.9276437,257.8399019,0
283.962038,265.9635431,0
286.28491,275.707676,0
288.6228329,282.2320085,0
291.256759,288.7669324,0
293.8906851,295.3018563,0
292.4257205,292.0290986,0
289.7842689,287.1040749,0
287.7423491,280.5903339,0
285.9964324,274.0871843,0
283.9545125,267.5734433,0
282.2236468,257.8504933,0
281.6767936,248.1699091,0
281.433469,236.8900162,0
281.7595741,230.4610067,0
282.3892079,222.4326886,0
283.5807459,220.8651541,0
285.3266626,227.3683037,0
286.4730476,235.4601706,0
287.6194325,243.5520375,0
289.0618206,251.6544958,0
290.2232566,256.5265622,0
291.6656447,264.6290206,0
292.7969786,275.9406879,0
292.7518256,285.6000892,0
292.7894531,277.5505881,0
291.6731702,263.0191204,0
290.5343107,253.3173533,0
290.5794637,243.6579519,0
290.6246168,233.9985506,0
290.6697698,224.3391493,0
290.9958749,217.9101399,0
292.7493171,222.8033893,0
294.4877083,230.916439,0
296.8105803,240.6605719,0
298.8374491,250.3941134,0
299.9763086,260.0958805,0
301.1226936,268.1877474,0
303.43804,279.5417805,0
302.276604,274.669714,0
301.1226936,268.1877474,0
299.687831,258.4753888,0
299.1409778,248.7948046,0
299.7856625,237.546686,0
300.1268187,227.8978761,0
301.5616813,237.6102347,0
302.4120631,245.6915101,0
303.5584481,253.783377,0
305.0083617,260.2759351,0
307.042756,268.3995763,0
308.4926696,274.8921345,0
310.8230671,283.0263671,0
311.1416467,278.2072579,0
310.2837393,271.7358827,0
308.8413512,263.6334244,0
308.5679246,258.7931323,0
307.7250683,249.1019566,0
306.8746864,241.0206812,0
306.3353587,229.7301968,0
306.3729862,221.6806957,0
308.4224316,226.5845365,0
309.2878644,231.4460115,0
311.0262556,239.5590613,0
313.0681755,246.0728023,0
316.0583087,239.7391159,0
317.856904,234.9729639,0
321.4164669,233.4901611,0
325.272033,232.0179497,0
328.2019622,238.5634651,0
329.9328279,248.2864151,0
331.3676905,257.9987736,0
333.9940911,266.1435977,0
335.7550588,269.4269469,0
337.8120297,272.7208875,0
340.1499526,279.2452199,0
343.6718881,285.8119182,0
346.3058141,292.3468421,0
345.0916996,298.7440772,0
342.7236747,298.6593456,0
339.7636435,298.5534311,0
337.0996154,298.458108,0
334.4205363,301.5825854,0
332.5993645,311.178438,0
331.9471542,324.0364569,0
333.0784882,335.3481242,0
335.7048888,343.4929483,0
338.9157701,353.2688556,0
341.5572217,358.1938793,0
343.3332404,358.257428,0
345.6937399,359.9520598,0
348.357768,360.0473828,0
350.1337867,360.1109315,0
351.6288533,356.9440883,0
350.4674174,352.0720219,0
349.8904621,348.8310385,0
349.0250293,343.9695635,0
347.8711188,337.4875969,0
346.1252021,330.9844473,0
347.5826412,335.8671052,0
349.0099783,347.189364,0
351.0368471,356.9229054,0
348.9497742,360.0685657,0
346.2857461,359.9732427,0
343.3332404,358.257428,0
340.3882602,354.931713,0
337.44328,351.6059981,0
336.281844,346.7339317,0
334.5359273,340.2307821,0
332.8050616,330.5078321,0
332.2732594,317.6074475,0
332.9104186,307.9692291,0
335.0125425,301.6037683,0
337.0920899,300.0680083,0
340.6441273,300.1951056,0
343.9076872,298.7017114,0
346.8752439,297.1977256,0
345.1368527,289.0846758,0
342.7838787,285.7801438,0
339.2694688,277.6035453,0
336.9164948,274.2990133,0
334.2825687,267.7640894,0
332.536652,261.2609399,0
329.9253024,249.8963153,0
328.5054908,236.9641563,0
328.8541725,225.7054462,0
330.6828697,214.4996934,0
333.0734712,209.7547243,0
335.7374993,209.8500474,0
338.0979988,211.5446792,0
341.3239311,218.100786,0
342.7888957,221.3735437,0
345.7263504,226.3091588,0
346.5767323,234.3904342,0
348.8996042,244.1345671,0
350.3344668,253.8469257,0
352.3763866,260.3606667,0
354.1223034,266.8638163,0
355.5797425,271.7464742,0
356.7261274,279.838341,0
357.8800379,286.3203077,0
359.3149005,296.0326663,0
360.4462345,307.3443336,0
361.2815653,318.6454094,0
361.8133675,331.5457941,0
361.760689,342.8150956,0
360.5917275,339.5529294,0
359.1493394,331.450471,0
357.7069513,323.3480127,0
356.5605664,315.2561458,0
355.71771,305.5649702,0
354.8748537,295.8737945,0
354.0319973,286.1826189,0
353.1966665,274.881543,0
353.249345,263.6122415,0
353.309549,250.7330397,0
353.9467083,241.0948213,0
354.576342,233.0665031,0
356.0789342,228.2897597,0
357.5363733,233.1724176,0
359.5782931,239.6861586,0
360.7397291,244.5582251,0
362.1745917,254.2705836,0
363.8904064,267.2133341,0
366.4791794,283.4076593,0
368.7870004,296.3715926,0
370.2293885,304.474051,0
371.9376777,319.0267016,0
372.7880595,327.107977,0
373.6309159,336.7991527,0
374.7697753,346.5009198,0
375.6201572,354.5821952,0
374.7622498,348.11082,0
373.9344445,335.1998439,0
375.4144601,335.2528012,0
376.8869502,336.9156586,0
378.3443893,341.7983165,0
380.3787837,349.9219577,0
382.1397514,353.2053069,0
384.1891967,358.1091477,0
385.6767378,356.5522047,0
386.3063716,348.5238865,0
386.3515246,338.8644852,0
385.8046714,329.183901,0
385.2502927,321.113217,0
384.3923853,314.6418418,0
383.8380066,306.5711578,0
382.9876247,298.4898824,0
381.8337143,292.0079157,0
380.9908579,282.3167401,0
379.5559953,272.6043815,0
378.713139,262.9132059,0
377.581805,251.6015385,0
376.450471,240.2898712,0
377.0801048,232.261553,0
378.5149674,241.9739116,0
380.2307821,254.916662,0
381.6581192,266.2389208,0
383.669937,279.1922627,0
384.5203189,287.2735381,0
386.2587101,295.3865879,0
387.3825185,308.3081554,0
389.4093874,318.0416969,0
390.8517755,326.1441552,0
391.9981604,334.2360221,0
393.7290261,343.9589721,0
395.7634205,352.0826133,0
397.8128658,356.9864541,0
397.5544902,348.9263616,0
397.3036401,339.2563688,0
396.7417359,332.795585,0
396.1873572,324.7249011,0
395.0409722,316.6330342,0
394.1981158,306.9418585,0
393.0667819,295.6301912,0
392.2088745,289.158816,0
391.0624895,281.0669491,0
390.2121077,272.9856737,0
389.0732482,263.2839066,0
388.5188695,255.2132226,0
387.3724845,247.1213557,0
386.5221027,239.0400803,0
386.5747812,227.7707788,0
388.3131724,235.8838285,0
389.748035,245.5961871,0
391.1753721,256.9184458,0
393.2022409,266.6519873,0
394.9255811,277.9848375,0
396.0719661,286.0767044,0
397.5068287,295.7890629,0
398.9416913,305.5014215,0
400.6800825,313.6144713,0
402.1224706,321.7169296,0
403.8683873,328.2200792,0
405.3183009,334.7126373,0
407.3602207,341.2263783,0
409.098612,349.3394281,0
410.2976755,346.1619934,0
409.143765,339.6800268,0
408.0049055,329.9782597,0
406.5625174,321.8758013,0
405.1351803,310.5535426,0
403.7078432,299.2312838,0
402.2654552,291.1288255,0
401.7186019,281.4482413,0
400.572217,273.3563744,0
400.0253637,263.6757902,0
399.470985,255.6051062,0
398.9241318,245.924522,0
398.9692848,236.2651207,0
399.0069123,228.2156196,0
399.9325492,220.1978929,0
401.7160934,218.6515413,0
403.4695356,223.5447907,0
404.9194492,230.0373488,0
406.6578405,238.1503986,0
408.1077541,244.6429567,0
410.1647249,247.9368973,0
412.2141702,252.8407381,0
414.5671442,256.1452701,0
416.0245833,261.027928,0
417.7705,267.5310775,0
419.2053626,277.2434361,0
420.048219,286.9346117,0
419.1301076,293.3424383,0
417.0656112,291.6583979,0
414.7276883,285.1340654,0
413.2853002,277.0316071,0
411.8429121,268.9291488,0
411.2960589,259.2485646,0
411.0527343,247.9686716,0
411.0978873,238.3092703,0
412.3195273,230.302135,0
413.5336418,223.9048999,0
415.6056636,223.9790401,0
417.3515804,230.4821896,0
419.0899716,238.5952394,0
421.420369,246.7294721,0
422.566754,254.821339,0
423.4020848,266.1224149,0
424.8444729,274.2248732,0
425.9758069,285.5365405,0
427.1146664,295.2383076,0
428.2610513,303.3301745,0
429.1114332,311.4114499,0
430.2502927,321.113217,0
431.9736329,332.4460672,0
433.40097,343.768326,0
434.843358,351.8707843,0
436.2782206,361.5831429,0
435.1243102,355.1011762,0
432.8240147,340.5273427,0
431.3966776,329.2050839,0
429.976866,316.2729249,0
427.9650482,303.319583,0
426.8337143,292.0079157,0
425.1178995,279.0651653,0
423.6905625,267.7429065,0
422.566754,254.821339,0
422.9154356,243.5626289,0
423.2565918,233.9138191,0
425.2759351,245.2572607,0
427.2877529,258.2106026,0
429.0186187,267.9335526,0
430.1800546,272.805619,0
432.5104521,280.9398517,0
434.5598974,285.8436925,0
434.0130442,276.1631083,0
432.5857071,264.8408495,0
431.7503763,253.5397737,0
431.1959975,245.4690897,0
430.9376219,237.4089972,0
430.982775,227.7495959,0
432.1517364,231.0117621,0
433.9051787,235.9050114,0
435.0590891,242.3869781,0
436.2205251,247.2590445,0
437.3970121,248.9113106,0
438.2398684,258.6024862,0
439.9782597,266.715536,0
441.1396956,271.5876024,0
442.8780868,279.7006522,0
444.6089526,289.4236022,0
446.969452,291.118234,0
448.7529963,289.5718825,0
446.969452,291.118234,0
444.3129494,289.4130108,0
442.8705613,281.3105524,0
441.1321701,273.1975026,0
439.6973075,263.4851441,0
438.5659736,252.1734768,0
438.6111266,242.5140755,0
439.544289,232.8864485,0
440.750878,228.0991137,0
442.4742182,239.4319639,0
444.2126094,247.5450137,0
446.2394782,257.2785551,0
448.2738726,265.4021963,0
449.1167289,275.093372,0
450.2480629,286.4050393,0
451.0909192,296.096215,0
451.9187246,309.007191,0
453.042533,321.9287586,0
454.173867,333.2404259,0
455.3127265,342.942193,0
456.1555828,352.6333686,0
455.6012041,344.5626847,0
453.9004404,328.4001338,0
452.4806288,315.4679748,0
